Date,Calls,Query,Bookings Margin,Bookings Count,Issued Margin,Issued Count,Pending Margin,Pending Count,Same Month Margin,Same Month Count
2/1/2013,139,0,631.35,10,654.98,5,N/A,0,61.71,1
,127,N/A,N/A,N/A,594.34,2,N/A,N/A,53.38,1
1/31/2013,128,0,565.37,7,2315.69,24,N/A,0,1627.36,17
1/30/2013,139,0,827.93,7,1127.43,7,N/A,0,1127.43,7
1/29/2013,149,0,746.15,9,1775.22,13,N/A,0,1552.7,11
1/28/2013,493,0,1012.94,7,694.98,6,N/A,0,694.98,6
1/27/2013,0,0,270.64,2,0,0,N/A,0,0,0
1/26/2013,0,0,222.39,4,120.55,2,N/A,0,120.55,2
1/25/2013,139,0,807.54,6,645.03,4,N/A,0,282.33,3
1/24/2013,143,0,692.07,5,785.33,9,N/A,0,785.33,9
1/23/2013,131,0,461.89,5,1065.48,9,0,1,652.92,6
1/22/2013,173,0,477.6,5,407.56,6,N/A,0,407.56,6
1/21/2013,228,0,352.74,6,612.38,11,N/A,0,410.53,8
1/19/2013,126,0,269.33,5,59.91,2,N/A,0,50.37,1
1/18/2013,138,0,992.77,9,139.15,3,N/A,0,139.15,3
1/17/2013,128,0,351.38,7,787.28,7,0,1,787.28,7
1/16/2013,172,0,1225.75,10,2253.17,10,N/A,0,989.97,9
1/15/2013,212,0,984.43,6,338.12,4,N/A,0,338.12,4
1/14/2013,223,0,744.71,10,182.66,2,N/A,0,182.66,2
1/13/2013,0,0,64.34,1,0,0,N/A,0,0,0
1/12/2013,139,0,1410.59,7,54.05,3,N/A,0,54.05,3
1/11/2013,132,0,1996.6,20,1164.36,13,0,1,1111.89,12
1/10/2013,162,0,1415.06,9,1069.74,6,N/A,0,1069.74,6
1/9/2013,165,0,1175.39,9,1229.56,5,N/A,0,1229.56,5
1/8/2013,174,0,952.69,5,532.93,8,N/A,0,532.93,8
1/7/2013,198,0,2100.01,13,714.56,8,N/A,0,674.42,6
1/6/2013,0,0,69.74,1,0,0,N/A,0,0,0
1/5/2013,148,0,923.85,7,300,1,N/A,0,N/A,0
1/4/2013,163,0,971.19,10,409.36,4,N/A,0,409.36,4
1/3/2013,171,0,980.25,12,62.66,2,N/A,0,62.66,2
1/2/2013,85,0,4348.43,12,3836.79,6,N/A,0,3836.79,6
1/1/2013,114,0,1417.55,5,201.57,2,N/A,0,87.71,1
12/31/2012,761,0,399.23,3,359.02,4,N/A,0,109.6,1
12/29/2012,0,0,0,1,219.53,4,N/A,0,90.21,1
12/28/2012,0,0,527.99,2,666.49,4,N/A,0,666.49,4
12/27/2012,0,0,319.71,2,410.19,4,N/A,0,367.06,3
12/25/2012,0,0,306.8,4,0,0,N/A,0,0,0
12/24/2012,0,0,763.99,3,597.48,1,N/A,0,597.48,1
12/22/2012,102,0,55.36,2,80.73,3,N/A,0,80.73,3
12/21/2012,157,0,343.66,3,932.3,3,N/A,0,932.3,3
12/20/2012,126,0,548.94,1,646.04,6,N/A,0,377.92,4
12/19/2012,194,0,510.61,5,657.54,7,N/A,0,657.54,7
12/18/2012,182,0,1643.11,5,99.84,1,N/A,0,N/A,0
12/17/2012,268,0,363.76,2,78.98,2,N/A,0,60.63,1
12/16/2012,0,0,228.44,3,142.44,1,N/A,0,142.44,1
12/15/2012,187,0,143.36,2,300,1,N/A,0,N/A,0
12/14/2012,179,0,172.83,2,0,0,N/A,0,0,0
12/13/2012,161,0,25.98,1,25.98,1,N/A,0,25.98,1
12/12/2012,149,0,375.22,3,575.64,5,N/A,0,454.15,3
12/11/2012,188,0,338.72,2,246.59,2,N/A,0,246.59,2
12/10/2012,256,0,615.87,5,365.98,3,N/A,0,365.98,3
12/8/2012,169,0,267.52,4,1030.67,7,0,1,928.85,6
12/7/2012,148,0,313.3,2,520.08,3,N/A,0,437.22,2
12/6/2012,153,0,662.48,6,203.75,3,N/A,0,103.35,2
12/5/2012,185,0,193.19,2,368.28,4,N/A,0,368.28,4
12/4/2012,220,0,394.17,6,0,0,N/A,0,0,0
12/3/2012,265,0,21.77,2,135.68,1,N/A,0,135.68,1
12/1/2012,168,0,720.51,4,172.46,3,N/A,0,N/A,0
11/30/2012,150,0,543.92,2,2649.12,14,N/A,0,1343.07,10
11/29/2012,225,0,505.16,4,1776.88,10,N/A,0,1411.01,8
11/28/2012,222,0,2815.57,21,936.53,8,N/A,0,786.09,6
11/27/2012,192,0,346.66,5,227.27,3,N/A,0,227.27,3
11/26/2012,259,0,97.24,2,118.54,2,N/A,0,118.54,2
11/23/2012,166,0,100.15,2,448.24,4,N/A,0,313.24,3
11/22/2012,180,0,105.88,2,343.82,4,N/A,0,343.82,4
11/21/2012,185,0,672.44,4,484.72,3,N/A,0,484.72,3
11/19/2012,274,0,393.07,3,60.82,2,N/A,0,60.82,2
11/17/2012,132,0,163.27,2,664.03,3,N/A,0,664.03,3
11/16/2012,180,0,521.19,4,783.04,5,N/A,0,583.04,4
11/15/2012,150,0,522.39,5,32.66,1,N/A,0,32.66,1
11/14/2012,158,0,482.09,3,487.41,4,N/A,0,174.93,1
11/13/2012,168,0,655.1,2,562.24,4,N/A,0,501.09,3
11/12/2012,234,0,0,1,433.58,4,N/A,0,152.02,3
11/10/2012,180,0,1119.35,7,413.53,5,N/A,0,413.53,5
11/9/2012,183,0,69.19,2,197.06,2,N/A,0,197.06,2
11/8/2012,183,0,489.49,4,487.23,3,N/A,0,487.23,3
11/7/2012,203,0,199.52,2,0,0,N/A,0,0,0
11/6/2012,226,0,161.32,3,200.75,1,N/A,0,N/A,0
11/5/2012,401,0,306.68,7,547.27,5,N/A,0,184.56,3
11/3/2012,0,0,366.71,5,246.39,4,N/A,0,217.6,3
11/2/2012,207,0,719.59,4,673.85,6,N/A,0,673.85,6
11/1/2012,242,0,784.48,11,389.97,5,N/A,0,173.42,3
,165,N/A,N/A,N/A,87.24,2,N/A,N/A,37.39,1
,230,N/A,N/A,N/A,307.47,3,N/A,N/A,283.23,2
10/31/2012,220,0,1173.66,5,1631.12,9,N/A,0,1100.34,5
10/30/2012,280,0,104.67,2,1015.97,10,N/A,0,444.7,4
10/29/2012,303,0,697.99,2,2446.76,6,N/A,0,2214.34,4
10/27/2012,192,0,485.08,3,450.12,3,N/A,0,450.12,3
10/26/2012,198,0,1730.18,5,500.71,4,N/A,0,500.71,4
10/25/2012,209,0,1106.72,5,736.29,5,N/A,0,499.96,3
10/24/2012,202,0,240.27,5,82.87,3,N/A,0,82.87,3
10/23/2012,378,0,216.89,2,114.48,2,N/A,0,114.48,2
10/22/2012,176,0,624.99,6,340.02,4,-53,1,315.04,3
10/21/2012,0,0,75.59,1,0,0,N/A,0,0,0
10/20/2012,248,0,357.47,3,566.41,3,N/A,0,566.41,3
10/19/2012,179,0,2058.02,4,1663.92,5,N/A,0,1635.62,4
10/18/2012,246,0,275.28,4,350.97,5,N/A,0,216.85,3
10/17/2012,287,0,86.01,3,204.72,3,N/A,0,204.72,3
10/16/2012,240,0,13.27,2,477,6,N/A,0,259.79,5
10/15/2012,349,0,293.95,6,101.73,2,N/A,0,55.81,1
10/14/2012,0,0,100,1,0,0,N/A,0,0,0
10/13/2012,241,0,225.7,4,665.29,5,N/A,0,136.81,3
10/12/2012,217,0,297.4,3,418.07,3,N/A,0,418.07,3
10/11/2012,223,0,59.88,1,543.86,4,N/A,0,543.86,4
10/10/2012,268,0,526.94,5,437.33,5,N/A,0,278.25,4
10/9/2012,256,0,114.32,2,346.13,4,N/A,0,346.13,4
10/8/2012,372,0,741.03,8,459.8,4,N/A,0,459.8,4
10/5/2012,972,0,792,6,83.52,1,N/A,0,83.52,1
10/4/2012,0,0,294.11,3,447.93,2,N/A,0,447.93,2
10/3/2012,0,0,989.22,9,946.61,9,N/A,0,233.66,5
10/2/2012,0,0,253.58,6,256.77,5,0,1,175.33,3
10/1/2012,300,0,278.4,6,31.31,1,N/A,0,N/A,0
,214,N/A,N/A,N/A,87.52,1,N/A,N/A,87.52,1
9/29/2012,216,0,704.26,2,1204.04,10,N/A,0,686.37,6
9/28/2012,348,0,1706.72,7,1925.08,7,N/A,0,1495.91,4
9/27/2012,291,0,59.32,2,424.27,2,N/A,0,N/A,0
9/25/2012,326,0,1550.09,4,735.84,8,N/A,0,285.13,5
9/24/2012,403,0,983.29,11,340.58,4,N/A,0,340.58,4
9/22/2012,253,0,47.88,1,0,0,N/A,0,0,0
9/21/2012,251,0,279.88,2,639.6,7,N/A,0,614.73,6
9/20/2012,307,0,575.05,6,358.44,3,N/A,0,164.82,1
9/19/2012,301,0,1113.92,9,564.03,3,0,1,278.46,2
9/18/2012,336,0,526.86,3,350.98,4,N/A,0,311.92,3
9/17/2012,465,0,406.86,6,472.35,6,N/A,0,472.35,6
9/15/2012,311,0,491.54,8,252.81,4,N/A,0,252.81,4
9/14/2012,304,0,341.1,2,499.94,5,N/A,0,154.11,3
9/13/2012,304,0,1094.41,5,2092.97,6,N/A,0,2092.97,6
9/12/2012,351,0,1601.47,7,38.66,1,0,1,38.66,1
9/11/2012,389,0,195.9,2,30.28,3,N/A,0,-78.39,1
9/10/2012,230,0,83.23,1,214.71,3,N/A,0,214.71,3
9/8/2012,292,0,31.6,2,23.87,1,N/A,0,23.87,1
9/7/2012,303,0,223.6,6,846.84,9,N/A,0,815.07,7
9/6/2012,300,0,511.9,4,315.51,2,N/A,0,315.51,2
9/5/2012,312,0,278.51,4,270.26,6,N/A,0,128.94,4
9/4/2012,371,0,715.48,9,365.36,5,N/A,0,261.2,3
9/3/2012,2169,0,245.06,5,142.34,4,N/A,0,25.1,1
9/1/2012,0,0,714.68,8,0,0,N/A,0,0,0
,N/A,N/A,N/A,N/A,676.88,2,N/A,N/A,676.88,2
,314,N/A,N/A,N/A,66.67,2,N/A,N/A,66.67,2
,259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8/31/2012,0,0,249.51,4,955.88,8,N/A,0,227,3
8/30/2012,0,0,330.27,2,907.42,4,N/A,0,707.42,3
8/29/2012,0,0,116.84,4,190.23,2,N/A,0,190.23,2
8/28/2012,0,0,531.41,5,730.53,7,N/A,0,730.53,7
8/27/2012,0,0,95.41,2,0,0,N/A,0,0,0
8/26/2012,0,0,35.07,1,0,0,N/A,0,0,0
8/25/2012,261,0,318.27,2,35.03,1,N/A,0,35.03,1
8/24/2012,285,0,79.48,3,878.62,6,N/A,0,222.52,3
8/23/2012,387,0,183.62,2,329.01,4,N/A,0,165.9,3
8/22/2012,342,0,285.95,4,101.42,3,N/A,0,77.83,2
8/21/2012,379,0,704.69,5,351.73,4,N/A,0,351.73,4
8/20/2012,330,0,521.65,5,452.72,3,N/A,0,452.72,3
8/19/2012,0,0,35.03,1,0,0,N/A,0,0,0
8/18/2012,223,0,219.29,3,124.55,2,N/A,0,124.55,2
8/17/2012,262,0,283.23,4,572.02,5,N/A,0,351.87,3
8/16/2012,291,0,210.09,4,0,0,N/A,0,0,0
8/15/2012,290,0,313.46,5,767.88,3,N/A,0,41.67,1
8/14/2012,309,0,79.9,1,510.77,5,N/A,0,510.77,5
8/13/2012,385,0,91.95,2,83.1,2,N/A,0,83.1,2
8/11/2012,219,0,216.32,3,62.73,1,N/A,0,62.73,1
8/10/2012,243,0,423.11,3,666.58,5,N/A,0,520.79,4
8/9/2012,286,0,475.54,4,107.82,2,N/A,0,107.82,2
8/8/2012,291,0,441.21,4,43.48,1,N/A,0,43.48,1
8/6/2012,431,0,215.48,2,315.55,4,N/A,0,165.51,2
8/4/2012,287,0,177.56,2,0,0,N/A,0,0,0
8/3/2012,374,0,352.03,6,487.99,6,N/A,0,18.19,1
8/2/2012,329,0,127.93,3,64.03,2,N/A,0,18.96,1
8/1/2012,317,0,1437.83,7,180.85,3,0,1,N/A,0
,359,N/A,N/A,N/A,70.75,1,N/A,N/A,70.75,1
7/30/2012,420,0,416.95,4,809.58,4,N/A,0,809.58,4
7/29/2012,0,0,50.49,1,0,0,N/A,0,0,0
7/28/2012,265,0,798,4,92.92,2,0,1,40.61,1
7/27/2012,286,0,1096.64,6,500.05,4,N/A,0,455.81,3
7/26/2012,334,0,170.65,3,302.94,8,N/A,0,133.46,4
7/25/2012,296,0,370.49,5,564.73,3,N/A,0,264.73,2
7/24/2012,336,0,23.59,1,275.22,2,N/A,0,275.22,2
7/23/2012,459,0,143.37,2,310.98,3,N/A,0,80.29,1
7/22/2012,0,0,224.31,2,0,0,N/A,0,0,0
7/21/2012,274,0,79.8,1,0,0,N/A,0,0,0
7/20/2012,344,0,162.93,3,540.09,7,N/A,0,465.46,6
7/19/2012,306,0,15.25,1,370.36,2,N/A,0,370.36,2
7/18/2012,366,0,740.2,4,1069.6,4,0,1,172.02,2
7/17/2012,449,0,516.86,5,66.39,1,N/A,0,66.39,1
7/16/2012,979,0,55.68,1,274.11,5,N/A,0,274.11,5
7/14/2012,0,0,394.11,5,121.53,1,N/A,0,121.53,1
7/13/2012,425,0,292.83,3,445.93,4,N/A,0,98.56,2
7/12/2012,436,0,433.71,4,0,0,N/A,0,0,0
7/10/2012,487,0,195.74,2,1327.4,1,N/A,0,N/A,0
7/9/2012,609,0,0,1,341.38,2,N/A,0,341.38,2
7/6/2012,362,0,714.66,4,151.83,1,0,1,N/A,0
7/5/2012,391,0,265.27,3,193.65,2,N/A,0,N/A,0
7/4/2012,428,0,54.23,1,37.88,1,N/A,0,N/A,0
7/3/2012,423,0,76.44,3,97.21,2,N/A,0,97.21,2
7/2/2012,612,0,570.92,4,310.12,1,N/A,0,310.12,1
,344,N/A,N/A,N/A,358.54,2,N/A,N/A,308.59,1
,323,N/A,N/A,N/A,84.89,1,N/A,N/A,84.89,1
,478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6/30/2012,321,0,182.13,2,1070.09,9,N/A,0,683.14,7
6/29/2012,356,0,238.91,2,517.23,8,N/A,0,352.35,6
6/28/2012,369,0,418.71,6,515.41,4,0,1,276.69,2
6/27/2012,352,0,373.58,4,268.6,3,N/A,0,238.39,2
6/26/2012,439,0,67.15,2,107.49,3,N/A,0,107.49,3
6/25/2012,536,0,443.52,6,618.02,5,N/A,0,368.02,4
6/23/2012,343,0,89.73,2,120.43,1,N/A,0,120.43,1
6/22/2012,396,0,408.18,3,846.04,4,N/A,0,736.39,3
6/21/2012,355,0,736.57,3,419.19,4,N/A,0,419.19,4
6/20/2012,409,0,459.08,7,312.04,3,N/A,0,205.31,2
6/19/2012,417,0,455.05,5,180.1,3,N/A,0,180.1,3
6/18/2012,529,0,115.83,2,633.74,4,N/A,0,633.74,4
6/16/2012,341,0,642.92,3,1218.13,3,N/A,0,949.88,1
6/15/2012,366,0,174.03,3,1280.61,6,N/A,0,868.39,4
6/14/2012,369,0,0,1,183.74,4,N/A,0,183.74,4
6/13/2012,353,0,1686.24,5,308.99,3,0,1,262.84,2
6/12/2012,437,0,1456.1,5,449.33,4,0,1,182.39,2
6/11/2012,921,0,115.42,3,548.08,4,N/A,0,331.79,3
6/9/2012,0,0,206.98,2,369.05,2,N/A,0,369.05,2
6/8/2012,308,0,704.61,6,469.24,4,N/A,0,328.68,3
6/7/2012,389,0,542.46,7,500.43,6,0,1,165.46,3
6/6/2012,241,0,557.46,5,55.42,2,N/A,0,N/A,0
6/5/2012,251,0,691.04,3,121.15,2,N/A,0,121.15,2
6/4/2012,462,0,38.62,2,68.31,3,N/A,0,68.31,3
6/2/2012,246,0,905.51,3,46.14,1,N/A,0,N/A,0
6/1/2012,357,0,643.11,7,194.42,2,N/A,0,27.76,1
5/31/2012,372,0,286.14,3,1236.61,5,N/A,0,833.9,4
5/30/2012,373,0,570.31,5,608.89,6,N/A,0,361.11,4
5/29/2012,370,0,522.93,5,977.57,4,N/A,0,150.26,2
5/28/2012,478,0,614.02,5,438.67,4,N/A,0,438.67,4
5/27/2012,0,0,48.71,1,0,0,N/A,0,0,0
5/26/2012,277,0,10.8,2,57.74,1,N/A,0,57.74,1
5/24/2012,349,0,331.11,4,1023.58,7,N/A,0,116.99,2
5/23/2012,378,0,37.54,1,357.58,4,N/A,0,357.58,4
5/22/2012,394,0,90.4,2,343.94,3,N/A,0,136.34,2
5/21/2012,879,0,199.17,3,384.99,5,N/A,0,384.99,5
5/20/2012,0,0,296.28,2,0,0,N/A,0,0,0
5/19/2012,0,0,65.74,2,191.56,3,8,1,145.63,2
5/18/2012,277,0,1113.57,5,118.86,1,N/A,0,118.86,1
5/17/2012,314,0,453.53,3,169.98,2,N/A,0,31.38,1
5/16/2012,327,0,478.85,3,319.31,3,N/A,0,252.98,2
5/15/2012,437,0,233.43,3,270.11,4,N/A,0,270.11,4
5/14/2012,516,0,108.31,1,253.15,4,N/A,0,253.15,4
5/12/2012,289,0,164.67,3,95.44,1,N/A,0,N/A,0
5/11/2012,329,0,457.24,5,177.99,2,N/A,0,177.99,2
5/10/2012,300,0,479.86,4,219.22,3,N/A,0,168.73,2
5/9/2012,351,0,125.66,4,132.26,3,N/A,0,132.26,3
5/8/2012,261,0,465.9,6,0,0,N/A,0,0,0
5/7/2012,527,0,282.51,1,298.97,3,N/A,0,199.49,2
5/6/2012,0,0,45.86,1,0,0,N/A,0,0,0
5/5/2012,269,0,178.54,2,674.36,6,N/A,0,196.49,3
5/4/2012,342,0,532,6,223.79,2,N/A,0,121.27,1
5/3/2012,318,0,72.17,2,172.05,2,N/A,0,22.11,1
5/2/2012,329,0,328.38,4,0,0,N/A,0,0,0
5/1/2012,665,0,121.27,1,71.04,2,N/A,0,N/A,0
,287,N/A,N/A,N/A,773.1,4,N/A,N/A,165.95,2
4/30/2012,272,0,163.99,2,1083.34,12,N/A,0,735.97,9
4/29/2012,0,0,83.06,1,0,0,N/A,0,0,0
4/28/2012,328,0,25.87,1,295.23,4,N/A,0,295.23,4
4/27/2012,327,0,211.36,2,507.98,6,N/A,0,507.98,6
4/26/2012,327,0,249.67,4,186.38,3,N/A,0,186.38,3
4/25/2012,295,0,316.5,5,2272.97,11,N/A,0,1731.48,8
4/24/2012,1891,0,697.44,7,142.29,2,N/A,0,142.29,2
4/23/2012,0,0,328.86,4,277.19,3,N/A,0,158.67,2
4/21/2012,0,0,1051.27,2,257.13,2,N/A,0,204.21,1
4/20/2012,0,0,236.65,2,477.75,5,N/A,0,393.73,4
4/19/2012,0,0,648.18,4,209.02,1,N/A,0,209.02,1
4/18/2012,472,0,275.87,5,720.83,6,N/A,0,463.39,3
4/17/2012,492,0,1117.63,7,1198.49,9,N/A,0,967.25,7
4/16/2012,670,0,609.67,8,248.28,4,N/A,0,182.47,3
4/14/2012,324,0,120.85,1,369.05,2,N/A,0,369.05,2
4/13/2012,374,0,953.95,6,284.4,4,N/A,0,284.4,4
4/12/2012,390,0,301.65,3,84.53,2,N/A,0,84.53,2
4/11/2012,478,0,389.38,2,711.2,5,N/A,0,500.4,4
4/10/2012,326,0,703.69,6,518.53,4,N/A,0,491.69,3
4/9/2012,408,0,396.99,2,0,0,N/A,0,0,0
4/8/2012,0,0,599.86,2,0,0,N/A,0,0,0
4/6/2012,325,0,518.29,4,374.4,3,N/A,0,374.4,3
4/5/2012,351,0,301.08,3,400.77,3,N/A,0,363.58,2
4/4/2012,459,0,577.54,7,249.09,3,N/A,0,38.08,1
4/3/2012,425,0,194.85,1,194.85,1,N/A,0,194.85,1
4/2/2012,629,0,620.09,6,352.06,3,N/A,0,N/A,0
,247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3/31/2012,415,0,160.65,2,792.74,7,N/A,0,593.04,5
3/30/2012,395,0,213.28,4,257.2,4,N/A,0,170.17,2
3/29/2012,373,0,384.34,4,591.48,4,-4,1,404.36,3
3/28/2012,352,0,26.11,1,572,3,N/A,0,132.67,2
3/27/2012,422,0,253.44,4,255.67,5,N/A,0,215.15,4
3/26/2012,472,0,341.79,5,814.59,5,N/A,0,692.83,4
3/25/2012,0,0,37.19,1,0,0,N/A,0,0,0
3/24/2012,364,0,277.31,5,637.48,7,0,1,406.67,3
3/23/2012,427,0,423.95,3,125.97,3,N/A,0,101.19,2
3/22/2012,412,0,1023.75,6,168.12,4,N/A,0,136.7,3
3/21/2012,392,0,839.5,9,78.02,1,N/A,0,78.02,1
3/20/2012,463,0,17.28,1,407.91,2,N/A,0,282.21,1
3/19/2012,631,0,555.05,5,338.76,2,0,1,338.76,2
3/16/2012,489,0,517.64,4,221,3,0,1,144.22,2
3/15/2012,455,0,369.68,3,267.18,3,N/A,0,232.28,2
3/14/2012,490,0,420.52,2,849.61,4,N/A,0,290.74,2
3/13/2012,583,0,124.99,1,261.62,3,N/A,0,171.56,2
3/12/2012,710,0,537.12,3,479.32,2,N/A,0,151.12,1
3/10/2012,439,0,257.33,2,78.81,2,N/A,0,78.81,2
3/9/2012,545,0,210.06,2,95.11,3,N/A,0,74.03,2
3/8/2012,561,0,31,1,333.58,2,N/A,0,133.58,1
3/7/2012,514,0,585.01,7,435.68,3,0,1,111.44,2
3/6/2012,614,0,85.85,1,1208.1,7,N/A,0,264.96,4
3/5/2012,869,0,238.13,3,132.7,2,N/A,0,90.33,1
3/3/2012,467,0,33.77,1,50,1,N/A,0,N/A,0
3/2/2012,560,0,149.55,3,428.12,4,N/A,0,83.1,2
3/1/2012,606,0,539.15,8,597.54,3,N/A,0,137.72,2
,407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2/29/2012,605,0,459.82,1,308.38,6,N/A,0,233.78,4
2/28/2012,660,0,649.41,4,36.64,1,N/A,0,36.64,1
2/27/2012,1292,0,272.37,1,174.91,3,N/A,0,51.05,2
2/26/2012,0,0,28.14,1,0,0,N/A,0,0,0
2/24/2012,428,0,933.82,2,121.71,2,N/A,0,121.71,2
2/23/2012,512,0,146.86,3,0,0,N/A,0,0,0
2/22/2012,473,0,189.75,3,284.31,4,N/A,0,204.89,3
2/21/2012,580,0,348.22,3,457.29,4,N/A,0,457.29,4
2/20/2012,634,0,316.63,4,1672.6,10,N/A,0,1436.65,9
2/18/2012,451,0,125.69,3,190.08,5,N/A,0,153.98,4
2/17/2012,509,0,581.23,10,388.67,5,N/A,0,388.67,5
2/16/2012,425,0,0,2,24.79,1,0,1,24.79,1
2/15/2012,344,0,48.67,2,296.43,4,N/A,0,296.43,4
2/14/2012,458,0,485.32,6,200.31,2,N/A,0,200.31,2
2/13/2012,669,0,166.2,3,533.61,5,N/A,0,246.99,4
2/12/2012,0,0,102.65,1,0,0,N/A,0,0,0
2/11/2012,396,0,583.49,6,542.96,3,N/A,0,542.96,3
2/10/2012,523,0,257.25,4,367.72,3,N/A,0,163.48,1
2/9/2012,529,0,77.99,2,670,4,N/A,0,352.2,2
2/8/2012,598,0,350.44,3,0,0,91.5,1,0,0
2/7/2012,579,0,1114.37,5,166.32,3,N/A,0,166.32,3
2/6/2012,804,0,411.76,3,0,0,N/A,0,0,0
2/4/2012,492,0,392.16,4,0,0,N/A,0,0,0
2/3/2012,502,0,425.48,5,311.2,4,N/A,0,238.42,3
2/2/2012,652,0,152.77,3,114.27,2,N/A,0,9.3,1
2/1/2012,545,0,762.17,4,557.81,3,N/A,0,157.86,1
,N/A,N/A,N/A,N/A,42.77,1,N/A,N/A,42.77,1
1/31/2012,1575,0,185.97,4,563.67,5,N/A,0,563.67,5
1/29/2012,0,0,279.48,1,130.05,2,N/A,0,N/A,0
1/28/2012,547,0,198.8,1,286.13,3,N/A,0,286.13,3
1/27/2012,3885,0,173.63,3,700.08,8,N/A,0,700.08,8
1/26/2012,0,0,820.2,6,499.41,5,N/A,0,499.41,5
1/25/2012,0,0,1738.54,11,274.21,2,N/A,0,274.21,2
1/24/2012,0,0,43.76,1,144.58,3,N/A,0,144.58,3
1/23/2012,0,0,546.81,5,437.2,2,0,1,437.2,2
1/21/2012,0,0,74.98,3,0,0,50,2,0,0
1/20/2012,3283,0,250.73,2,142.95,3,N/A,0,84.39,2
1/19/2012,0,0,88.95,2,0,0,N/A,0,0,0
1/18/2012,0,0,158.91,2,523.41,4,N/A,0,523.41,4
1/17/2012,0,0,523.2,8,1120.08,7,N/A,0,355.98,6
1/16/2012,2700,0,927.32,7,126.44,2,N/A,0,126.44,2
1/14/2012,0,0,215.72,5,337.64,5,N/A,0,337.64,5
1/13/2012,0,0,441.99,7,162.62,2,0,1,135.02,1
1/12/2012,0,0,222,2,74.37,2,N/A,0,74.37,2
1/11/2012,742,0,399.59,4,194.18,3,N/A,0,194.18,3
1/10/2012,908,0,194.12,3,0,0,N/A,0,0,0
1/9/2012,315,0,563.71,5,493.97,5,N/A,0,215.45,3
1/7/2012,592,0,417.1,5,433.41,5,0,1,343.96,3
1/6/2012,616,0,469.17,5,221.94,3,N/A,0,221.94,3
1/5/2012,697,0,374.12,4,33.55,1,N/A,0,33.55,1
1/4/2012,1236,0,580.45,7,785.04,7,0,1,235.23,4
1/3/2012,0,0,511.3,6,268.68,2,N/A,0,99.33,1
1/2/2012,121,0,73.96,2,0,0,N/A,0,0,0
,N/A,N/A,N/A,N/A,742.99,5,N/A,N/A,742.99,5
12/31/2011,123,0,206.87,1,206.87,1,N/A,0,206.87,1
12/30/2011,451,0,0,1,100,1,N/A,0,N/A,0
12/29/2011,866,0,186.83,2,115.6,2,N/A,0,40.72,1
12/28/2011,0,0,79.42,1,368.33,4,N/A,0,27.87,1
12/27/2011,0,0,40.72,1,123.96,1,N/A,0,123.96,1
12/26/2011,926,0,24.98,1,0,0,N/A,0,0,0
12/24/2011,0,0,101.2,1,236.61,3,N/A,0,133.8,2
12/23/2011,0,0,32.6,1,156.25,2,N/A,0,156.25,2
12/22/2011,391,0,260.54,4,272.6,2,N/A,0,137.28,1
12/21/2011,897,0,161.63,3,966.96,3,N/A,0,966.96,3
12/20/2011,0,0,1199.02,4,1051.32,3,N/A,0,1051.32,3
12/19/2011,521,0,952.59,3,240.75,2,N/A,0,240.75,2
12/17/2011,775,0,74.04,1,203.62,2,N/A,0,169.52,1
12/16/2011,0,0,143.95,1,143.95,1,N/A,0,143.95,1
12/15/2011,483,0,501.57,3,679.25,3,N/A,0,510.43,2
12/14/2011,516,0,1037.43,3,640.48,2,N/A,0,640.48,2
12/13/2011,487,0,245.4,3,137.72,2,N/A,0,137.72,2
12/12/2011,256,0,361.3,3,526.99,6,N/A,0,313.27,4
12/11/2011,0,0,77.98,1,0,0,N/A,0,0,0
12/10/2011,179,0,74.29,2,238.55,1,N/A,0,238.55,1
12/9/2011,290,0,388.64,2,163.97,2,N/A,0,163.97,2
12/7/2011,458,0,92.69,1,0,0,N/A,0,0,0
12/6/2011,495,0,309.83,2,33.24,2,N/A,0,23.33,1
12/5/2011,566,0,23.33,1,79.96,1,N/A,0,79.96,1
12/3/2011,443,0,0,2,0,0,N/A,0,0,0
12/2/2011,451,0,277.09,4,72.46,1,N/A,0,72.46,1
,N/A,N/A,N/A,N/A,137.08,1,N/A,N/A,137.08,1
,455,N/A,N/A,N/A,519.71,4,N/A,N/A,N/A,0
,152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11/30/2011,448,0,81.45,1,334.34,4,N/A,0,235.9,3
11/29/2011,540,0,102.96,2,224.24,5,N/A,0,196.9,4
11/28/2011,1074,0,99.78,1,844.3,9,N/A,0,161.76,2
11/26/2011,0,0,558.91,2,945.81,5,N/A,0,803.53,4
11/25/2011,391,0,320.79,5,623.4,7,N/A,0,623.4,7
11/24/2011,448,0,171.92,4,169.82,3,N/A,0,20.67,1
11/23/2011,389,0,246.42,2,506.48,3,N/A,0,506.48,3
11/22/2011,478,0,22.97,1,88.51,2,N/A,0,39.46,1
11/21/2011,744,0,664.58,3,95.22,2,N/A,0,95.22,2
11/19/2011,430,0,146.1,2,287.97,2,N/A,0,79.27,1
11/18/2011,605,0,711.41,2,1166.7,6,N/A,0,1114.22,5
